User_Name,isVerified,DateOfReview,Rating,Review,hasProfanity
Benni,True,2019-08-11,5.0,The movie was awesome they really stuck to the orginal script as much as possible. The characters look almost real definitely worth watching.,False
Jigsaw K,False,2019-08-11,3.5,I have never seen the original lion king but I have heard it's much better than this version. I'll have to say this movie wasn't bad at all I actually enjoyed it for what it was and I'd recommend this movie to any family who wants to enjoy a nice appropriate movie for their kids and also let's not forget the long time fans of the original. ,False
Anthony M,False,2019-08-11,0.5,Was unnecessary and just absolutely a waste and horribly directed,False
Google,False,2019-08-11,5.0,I love the music and the animation,False
Taty T,False,2019-08-11,1.0,"The desire to make money by ambition to such an empty project is seen. 

1) The script was bad and empty lack of emotion and hard work had no connection.

2) All the characters especially the lions and lionesses seemed to be malnourished.

3) the lack of chemistry in the actors that bad work did only to give life to a few words, everything was like cold and sharp

4) two questions Simba was bipolar who changed his attitude in two seconds?  And if Nala knew where Simba was times ago, why didn't she go before him?

5) Cutting classic scenes and soundtrack and more like giving prominence to Beyonce.  Headup Beyonce is not an actress is a singer who is overrated and all aspects. 

6) Where was the good humor and affection for the characters of Timón and Pumba?  They looked lifeless and that song to form the distraction.  😒 The production should apologize for such a bad movie, what a mediocre work team.

7) the fight scenes have more emotion an old man.",False
Zachary B,False,2019-08-11,5.0,Great cant wait for dvd,False
RT,True,2019-08-11,5.0,"4-1/2
it was really good, done just like the original animated version. wasn't that impressed w/beyonce's effort.",False
Jim D,True,2019-08-11,5.0,"The animation was incredible, and the music, of course, was magical. Thank you Elton John and Tim Rice!",False
Brenda,True,2019-08-11,5.0,I like how it followed the original pretty close,False
William D,True,2019-08-11,4.0,"Good story line.
Silly songs.",False
Wilton,True,2019-08-11,5.0,"brought so many memories back!!! For those who are fans is a must see, don't mind what the so called reviewers say and see for yourself. you have nothing to lose",False
FrankGorgenyi,True,2019-08-11,2.0,The cenimatics were good. The singing worse than the original and for whatever reason the plot not as funny.,False
Jacob Shelton,False,2019-08-11,5.0,it was amazing the CGI was super realistic and they didnt change too much from the original 10/10 would watch again,False
Paula Z,True,2019-08-11,5.0,It was like watching National Geographic with talking animals!!  It was absolutely phenomenal!!  It didn't deviate from the original animated version at all.  My five year old grandson loved it!!,False
Google,False,2019-08-11,5.0,Enjoyed it. Glad it kept with tradition of the story.,False
chiya A,False,2019-08-11,3.0,"The lion king will forever be a beloved classic but when it comes to Disney making a live-action film of the classic animated movie it doesn't become a perfect movie, it's still a good movie just not a great movie.  ",False
Sonja,True,2019-08-11,4.0,The only thing I didn't like was the deleted hyena scene where he says Mufasa Myfasa Mufasa!!!,False
Maddie,True,2019-08-11,5.0,pumbaa and timon were amazing! i really hope they remake the 2nd lion king,False
Steve,True,2019-08-11,4.5,Great cinematography. Not as many good songs compared to the original Lion King.,False
Matt,True,2019-08-11,5.0,Reminded me of being a kid - great movie.,False
Omar G,True,2019-08-11,5.0,Good movie. Is the same as the first.,False
Dana,True,2019-08-11,5.0,The animatronics were so impressive!!! I forgot I wS watching a movie- thought it was real life!,False
Cassie,True,2019-08-11,5.0,"It was awesome! Took me back to when I was a kid, and I got to enjoy it updated with my child.",False
Brandon,True,2019-08-11,5.0,Great movie still love it,False
,False,2019-08-11,2.5,A good film but not better than the animated film or the theatrical version. Also hard to turn off my animal knowledge to truly just and watch and enjoy. ,False
Colby,True,2019-08-11,5.0,"The movie was exactly like the animated version. It was well casted, well played out and a must see for all us 80’s & 90’s babies who grew up watching this movie!",False
Seanna M,False,2019-08-11,5.0,"This movie takes you on an emotional rollercoaster bringing you nostalgia, tears and and laughter (or at least it did for me) the visuals were amazing and i feel it really did bring the original animated version of The Lion King to life. I rate it 5 stars! ",False
tattered wings,False,2019-08-11,5.0,"super too, follow the cartoon very well and has amazing graphics.",False
Darin,True,2019-08-11,4.0,I liked everything about it. Excellent visually and stayed true to the story.,False
Roxane H,True,2019-08-11,5.0,Loved the whole movie,False
Emmett,True,2019-08-11,5.0,loved everything about it,False
Lorrene T,True,2019-08-11,2.5,tooo long and did not like the life like characters prefer animated,False
Jerromey,True,2019-08-11,4.0,it was very realistic looking,False
melmar,True,2019-08-11,1.5,A couple funny parts but overall just really hard to watch. CGI looked weird. This film did a real disservice to the legacy of the animated masterpiece it tried to replicate.,False
ANDREY A,False,2019-08-11,5.0,"Thrilling as the original and visually beautiful, perfect and flawless, 2019's The Lion King is a film with a stylish direction by Jon Favreau, a screenplay by Jeff Nathanson that adapts very well the original, a very talented voice cast, a soundtrack by Hans Zimmer again incredible and a beautiful cinematography by Caleb Deschanel. Also, in my opinion, it's the third best movie of 2019, behind Avengers: Endgame and Toy Story 4 (which take first place together) and Spider-Man: Far From Home and it's another Disney hit in remakes being the best for me",False
Derica,True,2019-08-11,1.0,This was not a good remake... too many important lines were removed. Why did Beyonce get all those unnecessary lines???,False
ReclinerDiner,True,2019-08-11,3.5,"Good movie! All of the cinematography was FANTASTIC, beautifully rendered and almost real to life.",False
Ted B,False,2019-08-11,2.5,"Amazing CGI, but the cast was trying too hard. Billy Eichner was a particularly bad choice for voicing Timon. I could see Timon, but all I could hear in my mind was that creepy pansexual alien from American Dad. I really wanted to enjoy this movie, but sadly, it really doesn't hold a candle to its animated predecessor.",False
Tarryn L,False,2019-08-11,0.5,This was pure complete crap. I hated it. Perhaps it will appeal to those who were not raised on the original... but I for one did not enjoy it at all. ,True
Ericca K,False,2019-08-11,5.0,"This was amazing! The animals looked so real, it was hilarious, and overall done extremely well. And the music is awesome!",False
Ashmyash,True,2019-08-11,5.0,All around great movie! Brought me back to my childhood❤️,False
Racing nan,True,2019-08-10,5.0,Super great. My grands and brother loved it,False
,False,2019-08-10,1.0,"Unfortunately, this is a movie.",False
milton,True,2019-08-10,3.0,I dislike that the isn't a real scar song,False
Sue Rumble,True,2019-08-10,5.0,"I thought it was great, so did my 7 yr old granddaughter.  so realistic.  a little more violent then the animated one.",False
LA,True,2019-08-10,5.0,I loved it and so did my kids!!!,False
Carol P,True,2019-08-10,4.0,Stunning visual. The story lost something from the original,False
